region_nombre,provincia_nombre,comuna_nombre,cabildo_id,cabildo_nombre,cabildo_direccion,num_mesa,pregunta_glosa,concepto_nombre,concepto_otro,tipo-eleccion,fundamento,len_chars,len_tokens_raw
Metropolitana de Santiago,Santiago,Macul,132,Liceo Villa Macul Academia,"Los Platanos 3112, Macul",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Democracia como distribución paritaria del poder, es participativa e igualitaria. Es el gobierno de las mayorías y es comprendida como el piso mínimo y hay que profundizar. Todos participamos en las decisiones del país.",219,34
Metropolitana de Santiago,Santiago,Peñalolén,136,Centro Educacional Mariano Egaña,"Av. Grecia N° 6083, Peñalolén",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"principio, no forma.",20,3
Metropolitana de Santiago,Santiago,Providencia,149,Liceo Arturo Alessandri Palma,"Avda. General Bustamante 443, Providencia",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Debe fundamentar la constitución entendida como representativa, más participativa, inclusiva y vinculante. Participación de todos los niveles intermedios de la sociedad",168,21
Metropolitana de Santiago,Santiago,San Miguel,138,Liceo Betsabé Hormazábal de Alarcón,"Gaspar Banda 4047, San Miguel",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Participativa, de base y representativa",39,5
Metropolitana de Santiago,Santiago,Recoleta,128,Complejo Educacional Juanita Fernández Solar,"Inocencia 2672, Recoleta",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"SE CONSIDERA UN VALOR Y PRINCIPIO FUNDAMENTAL QUE DEBE ESTAR ESTABLECIDO. POR OTRA PARTE SE MENCIONA QUE ESTE CONCEPTO SE DEBE PROFUNDIZAR MAYORMENTE, YA QUE EN LA ACTUALIDAD VIVIMOS EN UNA DEMOCRACIA. PERO NO UNA QUE CONSIDERE AL CIUDADANO COMO EL ENTE FUNDAMENTAL DE LA MISMA. SE CREE QUE LA DEMOCR",300,51
Metropolitana de Santiago,Santiago,Santiago,131,Escuela Básica Salvador Sanfuentes,"Catedral 3250, Santiago",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"-Entendida como soberanía del pueblo, la voluntad y el ejercicio del poder por parte del soberano.
-Democracia mixta (participación directa por parte de los ciudadanos + órganos de representación)
-Como motor del espacio, nacional, local, etc.
-Permite que se exprese la participación.",285,42
Metropolitana de Santiago,Santiago,Independencia,130,Liceo Gabriela Mistral,"Independencia 1225, Independencia",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,DEBE SER INCLUSIVA. DEFINICIÓN. EDUCACIÓN CÍVICA (HISTORIA SISTEMA EDUCATIVO - NO CLASISTA - PARTICIPATIVA REPRESENTATIVA SOBERANÍA POPULAR - DERECHO VOTO OBLIGATORIO,166,21
Metropolitana de Santiago,Santiago,La Florida,137,Colegio Bellavista,"Cabildo 160, La Florida",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Principio fundante del funcionamiento debe ser la participación abierta y vinculante,84,11
Metropolitana de Santiago,Santiago,Lo Prado,129,Liceo Pablo Neruda,"Obispo Rodriguez 5935, Lo Prado",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Que se trate como una democracia participativa y vincultante con bases en el ámbito educacional y cívico. Que en decisiones importantes se tome la opinión de la sociedad (generando plebiscitos).,194,30
Metropolitana de Santiago,Santiago,San Miguel,138,Liceo Betsabé Hormazábal de Alarcón,"Gaspar Banda 4047, San Miguel",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Es fundamental que  nuestra democracia deba ser participativa y representativa en todas las esferas sociales, pero con el conceto de democracia que elija los representantes",172,25
Metropolitana de Santiago,Santiago,Providencia,134,Colegio Juan Pablo Duarte,"Santa Isabel 735, Providencia",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Se apuesta por una democracia que asegure la participacion ciudadana en la construccion de un proyecto de sociedad comun. Se aborda desde una vision procedimental.,163,25
Metropolitana de Santiago,Santiago,Recoleta,128,Complejo Educacional Juanita Fernández Solar,"Inocencia 2672, Recoleta",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Representativa,14,1
Metropolitana de Santiago,Santiago,Peñalolén,136,Centro Educacional Mariano Egaña,"Av. Grecia N° 6083, Peñalolén",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Democracia tiene como fin ser representativa y participativa, se debe preservar la democracia. Cumplirse en deberes y derechos",126,18
Metropolitana de Santiago,Santiago,Ñuñoa,133,Colegio República de Siria,"Av Grecia 4000, Ñuñoa",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,Como está entendida y ejercida en la actualidad no.  No entendida como valor sino como un sistema,97,17
Metropolitana de Santiago,Santiago,Providencia,149,Liceo Arturo Alessandri Palma,"Avda. General Bustamante 443, Providencia",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"La democracia es un principio fundamental y debe ser cultivada de forma consiente. Para que esto funcione, la participación ciudadana y la representación de esta son de real importancia. La transparencia de la información es una herramienta fundamental para el respeto de la democracia. Este principi",300,46
Metropolitana de Santiago,Santiago,Santiago,131,Escuela Básica Salvador Sanfuentes,"Catedral 3250, Santiago",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"La constitución debe garantizar la democracia, protegerla con un carácter participativo, representativa, amplia, inclusiva y donde el poder resida en el pueblo.",160,22
Metropolitana de Santiago,Santiago,Independencia,130,Liceo Gabriela Mistral,"Independencia 1225, Independencia",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"La democracia es un sistema que protege el Estado de Derechos, a través de un sistema representativo , que fomenta la participación.",132,22
Metropolitana de Santiago,Santiago,Peñalolén,136,Centro Educacional Mariano Egaña,"Av. Grecia N° 6083, Peñalolén",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"Tiene que tener apellido. Creemos en una democracia paritaria y proporcional. 
-Paritario: En sexo y asimismo en iguales cargas. 
-Proporcional: Sectores y colectivos que tiene que tener una participacion efectiva y acorde a su nivel de representacion.",252,37
Metropolitana de Santiago,Santiago,La Florida,137,Colegio Bellavista,"Cabildo 160, La Florida",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Base etimologica que establece que el pueblo posee el poder de participar y decidir, sin embargo democracia la entendemnos como la forma de organización de la sociedad donde el estado debe velar porque yodos los grupos al interior de ésta participen como por ej educación cívica y sus decisones debe",299,50
Metropolitana de Santiago,Santiago,Vitacura,135,Colegio Antartica Chilena,"Av. Las Hualtatas # 7440, Vitacura",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,como sistema político,21,3
Metropolitana de Santiago,Santiago,San Miguel,138,Liceo Betsabé Hormazábal de Alarcón,"Gaspar Banda 4047, San Miguel",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Porque es la forma de gobierno que asegura la participación igualitaria de las personas por medio de la elección periódica de representantes,140,22
Metropolitana de Santiago,Santiago,Recoleta,128,Complejo Educacional Juanita Fernández Solar,"Inocencia 2672, Recoleta",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"Hay que definir concepto.
tipo de gobierno del pueblo y para el pueblo.
derecho del pueblo a elegir.",100,18
Metropolitana de Santiago,Santiago,Macul,132,Liceo Villa Macul Academia,"Los Platanos 3112, Macul",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Estamos de acuerdo con esta porque es necesaria para la sociedad,64,11
Metropolitana de Santiago,Santiago,Ñuñoa,133,Colegio República de Siria,"Av Grecia 4000, Ñuñoa",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Debe ser participativa, representativa vinculante e inclusiva",61,7
Metropolitana de Santiago,Santiago,Independencia,130,Liceo Gabriela Mistral,"Independencia 1225, Independencia",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Es la participación de todos los ciudadanos en los,50,9
Metropolitana de Santiago,Santiago,Vitacura,135,Colegio Antartica Chilena,"Av. Las Hualtatas # 7440, Vitacura",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Lo entendemos como un sistema de elección donde debe existit participación como principio fundamental. La democracia genera un gobierno de muchas personas que permite ser representativa y directa. La democracia debe ser liberal.,228,33
Metropolitana de Santiago,Santiago,La Florida,137,Colegio Bellavista,"Cabildo 160, La Florida",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Cuando el poder está en el pueblo. 
Genera consensos.",53,9
Metropolitana de Santiago,Santiago,Providencia,134,Colegio Juan Pablo Duarte,"Santa Isabel 735, Providencia",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"estamos todos de acuerdo en que este valor sea incluido como fundamental en nustra constitución, 
democracia, existe una mayoría de particioantes que alza la moción de cualificar democracia PARTICIPTIVA",202,29
Metropolitana de Santiago,Santiago,San Miguel,138,Liceo Betsabé Hormazábal de Alarcón,"Gaspar Banda 4047, San Miguel",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Gobierno del pueblo, no restringido a la votación, sino que propicie los mecanismos que procuren la participación vinculante",124,18
Metropolitana de Santiago,Santiago,Macul,132,Liceo Villa Macul Academia,"Los Platanos 3112, Macul",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Régimen de conducir el gobierno, que debe dar garantías de participación política y socioeconómica a toda la población",118,18
Metropolitana de Santiago,Santiago,Recoleta,128,Complejo Educacional Juanita Fernández Solar,"Inocencia 2672, Recoleta",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Lucha de la humanidad y es fundamental y participar, aunque no siempre se esté de acuerdo existe un respeto por la decisión de la mayoría.Es fundamental porque asi podemos luchar por lo que no nos gusta.",203,36
Metropolitana de Santiago,Santiago,Ñuñoa,133,Colegio República de Siria,"Av Grecia 4000, Ñuñoa",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"La democracia es un principio fundamental en la constitución, pero el termino de democracia a secas no nos representa esta democracia debe ser popular o participativa. Ya no queremos mas democracia representativa",212,32
Metropolitana de Santiago,Santiago,Santiago,131,Escuela Básica Salvador Sanfuentes,"Catedral 3250, Santiago",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"fundamento: se entiende como democracia representativa, participativa y directa. Se hace énfasis en la participación como principio que complemjenta la democracia.",163,21
Metropolitana de Santiago,Santiago,Independencia,130,Liceo Gabriela Mistral,"Independencia 1225, Independencia",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Que las grandes decisiones se tomen según lo que opinen la mayoría, respetando a las minorías.",94,16
Metropolitana de Santiago,Santiago,La Florida,137,Colegio Bellavista,"Cabildo 160, La Florida",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Como valor fundamental, definir el tipo de democracia se puede realizar con posterioridad. Si bien debe existir es promordial discutir el tipo de democracia.",157,24
Metropolitana de Santiago,Santiago,Peñalolén,136,Centro Educacional Mariano Egaña,"Av. Grecia N° 6083, Peñalolén",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,se incluiria el concepto de democracia participativa.,53,7
Metropolitana de Santiago,Santiago,Vitacura,135,Colegio Antartica Chilena,"Av. Las Hualtatas # 7440, Vitacura",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,12 acuerdos,11,2
